ID,OCCUPATION_NAME,OCCUPATION_DESCRIPTION,OCCUPATION_GROUP_NAME,OCCUPATION_GROUP_DESCRIPTION,CAREER_AREA_NAME,CAREER_AREA_DESCRIPTION,REQUIREMENT_LEVEL,REQUIREMENT_LEVEL_DESCRIPTION,LICENSE_TYPICALLY_REQUIRED,CERTIFICATION_TYPICALLY_REQUIRED,REQUIRES_SPECIALIZED_TRAINING,SPECIALIZED_TRAINING_DESCRIPTION,MINIMUM_TRAINING_LENGTH_MONTHS
23151120,Cyber / Information Security Engineer / Analyst,"A Cyber or Information Security Engineer or Analyst designs systems that protect the security of large databases, including databases with customer information and patient files. Examines client computer systems, identifies weak points in security, develops and implements new systems, monitors and responds to security issues.",Network and Systems Engineering,"The Network and Systems Engineering Occupation Group includes occupations specific to the design, development and architecture of computer systems and networks, telecommunication systems and cyber security systems.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",5.0,Advanced BA roles,False,False,False,,0.0
23151210,Network Engineer / Architect,"A Network Engineer or Architect designs and builds computer network systems, including software and hardware. Runs program and system tests, solves technical problems and maintains the network system. Designs and analyzes computer network models.",Network and Systems Engineering,"The Network and Systems Engineering Occupation Group includes occupations specific to the design, development and architecture of computer systems and networks, telecommunication systems and cyber security systems.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",5.0,Advanced BA roles,False,False,False,,0.0
23151214,Network Engineer / Architect,"A Network Engineer or Architect designs and builds computer network systems, including software and hardware. Runs program and system tests, solves technical problems and maintains the network system. Designs and analyzes computer network models.",Network and Systems Engineering,"The Network and Systems Engineering Occupation Group includes occupations specific to the design, development and architecture of computer systems and networks, telecommunication systems and cyber security systems.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",5.0,Advanced BA roles,False,False,False,,0.0
23151215,Network Engineer / Architect,"A Network Engineer or Architect designs and builds computer network systems, including software and hardware. Runs program and system tests, solves technical problems and maintains the network system. Designs and analyzes computer network models.",Network and Systems Engineering,"The Network and Systems Engineering Occupation Group includes occupations specific to the design, development and architecture of computer systems and networks, telecommunication systems and cyber security systems.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",5.0,Advanced BA roles,False,False,False,,0.0
23151216,Network Engineer / Architect,"A Network Engineer or Architect designs and builds computer network systems, including software and hardware. Runs program and system tests, solves technical problems and maintains the network system. Designs and analyzes computer network models.",Network and Systems Engineering,"The Network and Systems Engineering Occupation Group includes occupations specific to the design, development and architecture of computer systems and networks, telecommunication systems and cyber security systems.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",5.0,Advanced BA roles,False,False,False,,0.0
23151312,Systems Analyst,"A Systems Analyst helps businesses and organizations to plan and build computer systems. Reviews the information processing needs of the organization, plans and sets up computer networks and software, and tests systems for accuracy, efficiency and ease of use.",Network and Systems Engineering,"The Network and Systems Engineering Occupation Group includes occupations specific to the design, development and architecture of computer systems and networks, telecommunication systems and cyber security systems.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",5.0,Advanced BA roles,False,False,False,,0.0
23151313,Systems Analyst,"A Systems Analyst helps businesses and organizations to plan and build computer systems. Reviews the information processing needs of the organization, plans and sets up computer networks and software, and tests systems for accuracy, efficiency and ease of use.",Network and Systems Engineering,"The Network and Systems Engineering Occupation Group includes occupations specific to the design, development and architecture of computer systems and networks, telecommunication systems and cyber security systems.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",5.0,Advanced BA roles,False,False,False,,0.0
23151410,Technology Consultant,A Technology Consultant provides information technology consulting services to businesses and organizations. Advises or manages installation or expansion of computer network systems; provides problem-solving assistance and staff training with new systems. May work independently or as part of a consulting team.,Network and Systems Engineering,"The Network and Systems Engineering Occupation Group includes occupations specific to the design, development and architecture of computer systems and networks, telecommunication systems and cyber security systems.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",5.0,Advanced BA roles,False,False,False,,0.0
23151411,Technology Consultant,A Technology Consultant provides information technology consulting services to businesses and organizations. Advises or manages installation or expansion of computer network systems; provides problem-solving assistance and staff training with new systems. May work independently or as part of a consulting team.,Network and Systems Engineering,"The Network and Systems Engineering Occupation Group includes occupations specific to the design, development and architecture of computer systems and networks, telecommunication systems and cyber security systems.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",5.0,Advanced BA roles,False,False,False,,0.0
23151510,Telecommunications Engineering Specialist,"A Telecommunications Engineering Specialist designs or configures telecommunications systems, including electronic communication systems for voice, video, or data. Supervises system installation and maintenance.",Network and Systems Engineering,"The Network and Systems Engineering Occupation Group includes occupations specific to the design, development and architecture of computer systems and networks, telecommunication systems and cyber security systems.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",5.0,Advanced BA roles,False,False,False,,0.0
23161012,Computer Support Specialist,"A Computer Support Specialist provides technical support to computer users, either as a part of an organization's information technology department, or to individual users in person or via telephone or other communication. Helps to maintain computer networks and fix problems as they arise, or helps clients diagnose and solve computer problems.",Network and Systems Support,"The Network and Systems Support Occupation Group includes occupations specific to the provision of ongoing maintenance, help desk support and repair services for computer systems and networks.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",3.0,Roles with 2 year specialized degree requirement or a mix of sub-BA and BA requirements,False,False,False,,0.0
23161013,Computer Support Specialist,"A Computer Support Specialist provides technical support to computer users, either as a part of an organization's information technology department, or to individual users in person or via telephone or other communication. Helps to maintain computer networks and fix problems as they arise, or helps clients diagnose and solve computer problems.",Network and Systems Support,"The Network and Systems Support Occupation Group includes occupations specific to the provision of ongoing maintenance, help desk support and repair services for computer systems and networks.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",3.0,Roles with 2 year specialized degree requirement or a mix of sub-BA and BA requirements,False,False,False,,0.0
23161014,Computer Support Specialist,"A Computer Support Specialist provides technical support to computer users, either as a part of an organization's information technology department, or to individual users in person or via telephone or other communication. Helps to maintain computer networks and fix problems as they arise, or helps clients diagnose and solve computer problems.",Network and Systems Support,"The Network and Systems Support Occupation Group includes occupations specific to the provision of ongoing maintenance, help desk support and repair services for computer systems and networks.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",3.0,Roles with 2 year specialized degree requirement or a mix of sub-BA and BA requirements,False,False,False,,0.0
23161015,Computer Support Specialist,"A Computer Support Specialist provides technical support to computer users, either as a part of an organization's information technology department, or to individual users in person or via telephone or other communication. Helps to maintain computer networks and fix problems as they arise, or helps clients diagnose and solve computer problems.",Network and Systems Support,"The Network and Systems Support Occupation Group includes occupations specific to the provision of ongoing maintenance, help desk support and repair services for computer systems and networks.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",3.0,Roles with 2 year specialized degree requirement or a mix of sub-BA and BA requirements,False,False,False,,0.0
23161016,Computer Support Specialist,"A Computer Support Specialist provides technical support to computer users, either as a part of an organization's information technology department, or to individual users in person or via telephone or other communication. Helps to maintain computer networks and fix problems as they arise, or helps clients diagnose and solve computer problems.",Network and Systems Support,"The Network and Systems Support Occupation Group includes occupations specific to the provision of ongoing maintenance, help desk support and repair services for computer systems and networks.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",3.0,Roles with 2 year specialized degree requirement or a mix of sub-BA and BA requirements,False,False,False,,0.0
23161110,Network / Systems Administrator,"A Network or Systems Administrator manages the day-to-day operations of an organization's computer networks, including the systems that connect computers and other technology to each other and to outside networks. Installs, organizes, and supports the hardware and software of these systems.",Network and Systems Support,"The Network and Systems Support Occupation Group includes occupations specific to the provision of ongoing maintenance, help desk support and repair services for computer systems and networks.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",5.0,Advanced BA roles,False,False,False,,0.0
23161111,Network / Systems Administrator,"A Network or Systems Administrator manages the day-to-day operations of an organization's computer networks, including the systems that connect computers and other technology to each other and to outside networks. Installs, organizes, and supports the hardware and software of these systems.",Network and Systems Support,"The Network and Systems Support Occupation Group includes occupations specific to the provision of ongoing maintenance, help desk support and repair services for computer systems and networks.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",5.0,Advanced BA roles,False,False,False,,0.0
23161112,Network / Systems Administrator,"A Network or Systems Administrator manages the day-to-day operations of an organization's computer networks, including the systems that connect computers and other technology to each other and to outside networks. Installs, organizes, and supports the hardware and software of these systems.",Network and Systems Support,"The Network and Systems Support Occupation Group includes occupations specific to the provision of ongoing maintenance, help desk support and repair services for computer systems and networks.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",5.0,Advanced BA roles,False,False,False,,0.0
23161113,Network / Systems Administrator,"A Network or Systems Administrator manages the day-to-day operations of an organization's computer networks, including the systems that connect computers and other technology to each other and to outside networks. Installs, organizes, and supports the hardware and software of these systems.",Network and Systems Support,"The Network and Systems Support Occupation Group includes occupations specific to the provision of ongoing maintenance, help desk support and repair services for computer systems and networks.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",5.0,Advanced BA roles,False,False,False,,0.0
23161114,Network / Systems Administrator,"A Network or Systems Administrator manages the day-to-day operations of an organization's computer networks, including the systems that connect computers and other technology to each other and to outside networks. Installs, organizes, and supports the hardware and software of these systems.",Network and Systems Support,"The Network and Systems Support Occupation Group includes occupations specific to the provision of ongoing maintenance, help desk support and repair services for computer systems and networks.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",5.0,Advanced BA roles,False,False,False,,0.0
23161115,Network / Systems Administrator,"A Network or Systems Administrator manages the day-to-day operations of an organization's computer networks, including the systems that connect computers and other technology to each other and to outside networks. Installs, organizes, and supports the hardware and software of these systems.",Network and Systems Support,"The Network and Systems Support Occupation Group includes occupations specific to the provision of ongoing maintenance, help desk support and repair services for computer systems and networks.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",5.0,Advanced BA roles,False,False,False,,0.0
23161116,Network / Systems Administrator,"A Network or Systems Administrator manages the day-to-day operations of an organization's computer networks, including the systems that connect computers and other technology to each other and to outside networks. Installs, organizes, and supports the hardware and software of these systems.",Network and Systems Support,"The Network and Systems Support Occupation Group includes occupations specific to the provision of ongoing maintenance, help desk support and repair services for computer systems and networks.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",5.0,Advanced BA roles,False,False,False,,0.0
23161210,Network / Systems Support Specialist,"A Network or Systems Support Specialist evaluates, troubleshoots, and maintains an organization's computer and network systems, usually as part of an information technology department.",Network and Systems Support,"The Network and Systems Support Occupation Group includes occupations specific to the provision of ongoing maintenance, help desk support and repair services for computer systems and networks.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",3.0,Roles with 2 year specialized degree requirement or a mix of sub-BA and BA requirements,False,False,False,,0.0
23171111,Computer Programmer,"A Computer Programmer writes code, or instructions that a computer can follow, to create software programs. Follows program designs created by software developers and assists with software program design work. Updates and expands programs, tests for errors and fix errors. Uses different computer languages as needed to write programs.",Software Development,"The Software Development Occupation Group includes occupations specific to the process of conceiving, specifying, designing, programming, documenting, testing, and bug fixing involved in creating and maintaining applications, frameworks, or other software components.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",5.0,Advanced BA roles,False,False,False,,0.0
23171210,Mobile Applications Developer,"A Mobile Applications Developer designs, builds, or improves mobile applications for smart phones and mobile tablets. Oversees the entire software development process. Analyzes customer or user needs, designs programs, writes code, tests design, and documents programs.",Software Development,"The Software Development Occupation Group includes occupations specific to the process of conceiving, specifying, designing, programming, documenting, testing, and bug fixing involved in creating and maintaining applications, frameworks, or other software components.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",5.0,Advanced BA roles,False,False,False,,0.0
23171211,Mobile Applications Developer,"A Mobile Applications Developer designs, builds, or improves mobile applications for smart phones and mobile tablets. Oversees the entire software development process. Analyzes customer or user needs, designs programs, writes code, tests design, and documents programs.",Software Development,"The Software Development Occupation Group includes occupations specific to the process of conceiving, specifying, designing, programming, documenting, testing, and bug fixing involved in creating and maintaining applications, frameworks, or other software components.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",5.0,Advanced BA roles,False,False,False,,0.0
23171212,Mobile Applications Developer,"A Mobile Applications Developer designs, builds, or improves mobile applications for smart phones and mobile tablets. Oversees the entire software development process. Analyzes customer or user needs, designs programs, writes code, tests design, and documents programs.",Software Development,"The Software Development Occupation Group includes occupations specific to the process of conceiving, specifying, designing, programming, documenting, testing, and bug fixing involved in creating and maintaining applications, frameworks, or other software components.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",5.0,Advanced BA roles,False,False,False,,0.0
23171310,Product Owner,A Product Owner is a member of the product development team who writes user stories and defines the tasks needed for engineers to work using the Agile Development Framework.,Software Development,"The Software Development Occupation Group includes occupations specific to the process of conceiving, specifying, designing, programming, documenting, testing, and bug fixing involved in creating and maintaining applications, frameworks, or other software components.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",5.0,Advanced BA roles,False,False,False,,0.0
23171410,Scrum Master,"A Scrum Master serves as the facilitator on an Agile team, helping them to achieve their delivery goals using the Agile methodology, a product development process, most commonly used in software development that focuses on iterative improvements.",Software Development,"The Software Development Occupation Group includes occupations specific to the process of conceiving, specifying, designing, programming, documenting, testing, and bug fixing involved in creating and maintaining applications, frameworks, or other software components.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",5.0,Advanced BA roles,False,False,False,,0.0
23171510,Software Developer / Engineer,"A Software Developer or Engineer designs or improves computer software. Oversees the entire software development process. Analyzes customer or user needs, designs programs, writes code or instructs computer programmers, tests design, and documents programs. May assist with upgrades or maintenance. May specialize in the design of computer applications or computer systems.",Software Development,"The Software Development Occupation Group includes occupations specific to the process of conceiving, specifying, designing, programming, documenting, testing, and bug fixing involved in creating and maintaining applications, frameworks, or other software components.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",5.0,Advanced BA roles,False,False,False,,0.0
23171511,Software Developer / Engineer,"A Software Developer or Engineer designs or improves computer software. Oversees the entire software development process. Analyzes customer or user needs, designs programs, writes code or instructs computer programmers, tests design, and documents programs. May assist with upgrades or maintenance. May specialize in the design of computer applications or computer systems.",Software Development,"The Software Development Occupation Group includes occupations specific to the process of conceiving, specifying, designing, programming, documenting, testing, and bug fixing involved in creating and maintaining applications, frameworks, or other software components.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",5.0,Advanced BA roles,False,False,False,,0.0
23171514,Software Developer / Engineer,"A Software Developer or Engineer designs or improves computer software. Oversees the entire software development process. Analyzes customer or user needs, designs programs, writes code or instructs computer programmers, tests design, and documents programs. May assist with upgrades or maintenance. May specialize in the design of computer applications or computer systems.",Software Development,"The Software Development Occupation Group includes occupations specific to the process of conceiving, specifying, designing, programming, documenting, testing, and bug fixing involved in creating and maintaining applications, frameworks, or other software components.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",5.0,Advanced BA roles,False,False,False,,0.0
23171515,Software Developer / Engineer,"A Software Developer or Engineer designs or improves computer software. Oversees the entire software development process. Analyzes customer or user needs, designs programs, writes code or instructs computer programmers, tests design, and documents programs. May assist with upgrades or maintenance. May specialize in the design of computer applications or computer systems.",Software Development,"The Software Development Occupation Group includes occupations specific to the process of conceiving, specifying, designing, programming, documenting, testing, and bug fixing involved in creating and maintaining applications, frameworks, or other software components.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",5.0,Advanced BA roles,False,False,False,,0.0
23171517,Software Developer / Engineer,"A Software Developer or Engineer designs or improves computer software. Oversees the entire software development process. Analyzes customer or user needs, designs programs, writes code or instructs computer programmers, tests design, and documents programs. May assist with upgrades or maintenance. May specialize in the design of computer applications or computer systems.",Software Development,"The Software Development Occupation Group includes occupations specific to the process of conceiving, specifying, designing, programming, documenting, testing, and bug fixing involved in creating and maintaining applications, frameworks, or other software components.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",5.0,Advanced BA roles,False,False,False,,0.0
23171520,Software Developer / Engineer,"A Software Developer or Engineer designs or improves computer software. Oversees the entire software development process. Analyzes customer or user needs, designs programs, writes code or instructs computer programmers, tests design, and documents programs. May assist with upgrades or maintenance. May specialize in the design of computer applications or computer systems.",Software Development,"The Software Development Occupation Group includes occupations specific to the process of conceiving, specifying, designing, programming, documenting, testing, and bug fixing involved in creating and maintaining applications, frameworks, or other software components.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",5.0,Advanced BA roles,False,False,False,,0.0
23171521,Software Developer / Engineer,"A Software Developer or Engineer designs or improves computer software. Oversees the entire software development process. Analyzes customer or user needs, designs programs, writes code or instructs computer programmers, tests design, and documents programs. May assist with upgrades or maintenance. May specialize in the design of computer applications or computer systems.",Software Development,"The Software Development Occupation Group includes occupations specific to the process of conceiving, specifying, designing, programming, documenting, testing, and bug fixing involved in creating and maintaining applications, frameworks, or other software components.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",5.0,Advanced BA roles,False,False,False,,0.0
23171522,Software Developer / Engineer,"A Software Developer or Engineer designs or improves computer software. Oversees the entire software development process. Analyzes customer or user needs, designs programs, writes code or instructs computer programmers, tests design, and documents programs. May assist with upgrades or maintenance. May specialize in the design of computer applications or computer systems.",Software Development,"The Software Development Occupation Group includes occupations specific to the process of conceiving, specifying, designing, programming, documenting, testing, and bug fixing involved in creating and maintaining applications, frameworks, or other software components.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",5.0,Advanced BA roles,False,False,False,,0.0
23171524,Software Developer / Engineer,"A Software Developer or Engineer designs or improves computer software. Oversees the entire software development process. Analyzes customer or user needs, designs programs, writes code or instructs computer programmers, tests design, and documents programs. May assist with upgrades or maintenance. May specialize in the design of computer applications or computer systems.",Software Development,"The Software Development Occupation Group includes occupations specific to the process of conceiving, specifying, designing, programming, documenting, testing, and bug fixing involved in creating and maintaining applications, frameworks, or other software components.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",5.0,Advanced BA roles,False,False,False,,0.0
23171525,Software Developer / Engineer,"A Software Developer or Engineer designs or improves computer software. Oversees the entire software development process. Analyzes customer or user needs, designs programs, writes code or instructs computer programmers, tests design, and documents programs. May assist with upgrades or maintenance. May specialize in the design of computer applications or computer systems.",Software Development,"The Software Development Occupation Group includes occupations specific to the process of conceiving, specifying, designing, programming, documenting, testing, and bug fixing involved in creating and maintaining applications, frameworks, or other software components.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",5.0,Advanced BA roles,False,False,False,,0.0
23171528,Software Developer / Engineer,"A Software Developer or Engineer designs or improves computer software. Oversees the entire software development process. Analyzes customer or user needs, designs programs, writes code or instructs computer programmers, tests design, and documents programs. May assist with upgrades or maintenance. May specialize in the design of computer applications or computer systems.",Software Development,"The Software Development Occupation Group includes occupations specific to the process of conceiving, specifying, designing, programming, documenting, testing, and bug fixing involved in creating and maintaining applications, frameworks, or other software components.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",5.0,Advanced BA roles,False,False,False,,0.0
23171529,Software Developer / Engineer,"A Software Developer or Engineer designs or improves computer software. Oversees the entire software development process. Analyzes customer or user needs, designs programs, writes code or instructs computer programmers, tests design, and documents programs. May assist with upgrades or maintenance. May specialize in the design of computer applications or computer systems.",Software Development,"The Software Development Occupation Group includes occupations specific to the process of conceiving, specifying, designing, programming, documenting, testing, and bug fixing involved in creating and maintaining applications, frameworks, or other software components.",Information Technology and Computer Science,"The Information Technology and Computer Science Career Area includes occupations involved with the development, implementation, support, and management of computers and information systems - Both hardware and software. It also includes roles specific to the development and testing of software and software systems, working with mathematical models, data analysis and security, algorithms, and computational theory.",5.0,Advanced BA roles,False,False,False,,0.0
